estado,municipio,id_estado,id_municipio,cve_inegi,nombre,ap_paterno,ap_materno,sexo,partido,integrantes,descripcion,pdo_gob_ini,pdo_gob_fin,direccion,pag_web,cve_lada,telefono
Sonora,Huásabas,26,32,26032,JOSÉ SOLEDAD  ,FIMBRES,MOROYOQUI,H,COAL.,PRI-PNA-PVEM,PUGHYE,16/09/18,15/09/21,"PALACIO MUNICIPAL AV. AMPARO MORENO # 25, HUASABAS, SON. C.P. 84530",http://,634,343-52-02
Sonora,Huatabampo,26,33,26033,RAMÓN ANTONIO  ,DÍAZ,NIEBLAS,H,COAL.,PAN-PRD,COALICION ,16/09/18,15/09/21,"PALACIO MUNICIPAL MADERO Y CONSTITUCION, HUATABAMPO, SON. C.P. 85900",http://www.huatabampo.gob.mx,647,426-05-36
Sonora,Huépac,26,34,26034,MARÍA ELOINA  ,LUGO,MÉNDEZ,M,COAL.,PRI-PNA-PVEM,PUGHYE,16/09/18,15/09/21,"PALACIO MUNICIPAL CALLE HIDALGO # 3, HUEPAC, SON. C.P. 84860",http://,623,231 51 10
Sonora,Imuris,26,35,26035,JESÚS ALBERTO  ,RENTERÍA,VÁSQUEZ,H,COAL.,MORENA-PT-PES,JUNTOS HAREMOS HISTORIA,16/09/18,15/09/21,"PALACIO MUNICIPAL CALLE OBREGON # 39, CENTRO IMURIS, SON. CP. 84120",http://,632,326 02 00
Sonora,Magdalena,26,36,26036,FRANCISCO JAVIER  ,ZEPEDA,MUNRO,H,COAL.,PAN-PRD,COALICION ,16/09/18,15/09/21,"PALACIO MUNICIPAL AV. OBREGON Y MATAMOROS, MAGDALENA DE KINO, SON. C.P. 84160",http://www.magdalenadekino.gob.mx/,632,32 236 11
Sonora,Mazatán,26,37,26037,ALMA CELINA  ,MADA,CASTILLO,M,COAL.,PAN-PRD,COALICION ,16/09/18,15/09/21,"PALACIO MUNICIPAL MORELIA S/N, MAZATAN, SON. C.P. 85560",http://,623,231-80-49
Sonora,Moctezuma,26,38,26038,CRUZ ADRIANA  ,SEPÚLVEDA,RODRÍGUEZ,M,COAL.,PRI-PNA-PVEM,PUGHYE,16/09/18,15/09/21,"PALACIO MUNICIPAL PLAZA JUAREZ # 2, MOCTEZUMA, SON. C.P. 84561",http://,634,243-05-06
Sonora,Naco,26,39,26039,ANDREA CELESTE  ,RAMOS,ERIVEZ,M,COAL.,PRI-PNA-PVEM,PUGHYE,16/09/18,15/09/21,"PALACIO MUNICIPAL AV. FRANCISCO I. MADERO S/N, NACO, SON. C.P. 84180",http://,633,334-02-36
Sonora,Nácori Chico,26,40,26040,JORGE LUIS  ,PORTILLO,ARVIZU,H,MC,,MOVIMIENTO CIUDADANO,16/09/18,15/09/21,"PALACIO MUNICIPAL CALLE 8 JUAREZ E HIDALGO, COL. CENTRO, NACORI CHICO, SON. C.P. 84440",http://,634,346-50-12
Sonora,Nacozari de García,26,41,26041,MARÍA  ,JUANA,ROMERO,M,COAL.,PAN-PRD,COALICION ,16/09/18,15/09/21,"PALACIO MUNICIPAL PLAZA JESUS GARCIA # 2, NACOZARI DE GARCIA, SON. C.P. 84341",http://www.nacozari.gob.mx/,634,342-02-06 EXT 103
Sonora,Navojoa,26,42,26042,MARÍA DEL ROSARIO  ,QUINTERO,BORBÓN,M,COAL.,MORENA-PT-PES,JUNTOS HAREMOS HISTORIA,16/09/18,15/09/21,"PALACIO MUNICIPAL NO REELECION Y PLAZA 5 DE MAYO, NAVOJOA, SON. C.P. 85800",http://www.navojoa.gob.mx,642,425-63-02
Sonora,Nogales,26,43,26043,JESÚS ANTONIO  ,PUJOL,IRASTORZA,H,COAL.,MORENA-PT-PES,JUNTOS HAREMOS HISTORIA,16/09/18,15/09/21,"PALACIO MUNICIPAL AV. OBREGON # 339 Y DR. FLORES GUERRA, NOGALES, SON. C.P. 84000",http://,631,162 50 03
Sonora,Ónavas,26,44,26044,ELODIA GUADALUPE  ,CARLTÓN,AVILES,M,COAL.,PRI-PNA-PVEM,PUGHYE,16/09/18,15/09/21,"PALACIO MUNICIPAL DOMICILIO CONOCIDO ONAVAS, SONORA, C.P. 85740",http://,623,2120249 EXT 103
Sonora,Opodepe,26,45,26045,PAOLA  ,LO?PEZ,FERNA?NDEZ,M,COAL.,PRI-PNA-PVEM,PUGHYE,16/09/18,15/09/21,"PALACIO MUNICIPAL CALLE ASUNCION Y SONORA S/N, COL. CENTRO, OPODEPE, SON. C.P. 84800",http://,200,662 3-70-34-34
Sonora,Oquitoa,26,46,26046,LUZ IMELDA  ,ORTÍZ,GARCÍA,M,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,16/09/18,15/09/21,"PALACIO MUNICIPAL DOMICILIO CONOCIDO, OQUITOA, SON. C.P. 83601",http://www.oquitoa.gob.mx/,637,10 212 14
Sonora,Pitiquito,26,47,26047,GUMERCINDO  ,RUÍZ,LIZÁRRAGA,H,COAL.,PRI-PNA-PVEM,PUGHYE,16/09/18,15/09/21,"PALACIO MUNICIPAL CALLE ZARAGOZA Y VICTOR ESTRELLA, COL. CENTRO, PITIQUITO, SON. C.P. 83960",http://,637,371-00-31
Sonora,Puerto Peñasco,26,48,26048,ERNESTO  ,ROGER,MUNRO JR,H,COAL.,PAN-PRD,COALICION ,16/09/18,15/09/21,"PALACIO MUNICIPAL BLVD. B. JUAREZ Y BLVD. FREMONT S/N, COL. CENTRO, PUERTO PEÑASCO, SON. C.P. 83550",http://,638,108-22-23 pscia 1
Sonora,Quiriego,26,49,26049,LEONARDO  ,FLORES,GARCÍA,H,COAL.,MORENA-PT-PES,JUNTOS HAREMOS HISTORIA,16/09/18,15/09/21,"PALACIO MUNICIPAL DOMICILIO CONOCIDO, QUIRIEGO, SON. C.P. 85720",http://,647,424-10-88
Sonora,Rayón,26,50,26050,JESÚS EFREN  ,ENRÍQUEZ,CONTRERAS,H,COAL.,PRI-PNA-PVEM,PUGHYE,16/09/18,15/09/21,"PALACIO MUNICIPAL AV. OBREGON # 4, RAYON, SON. C.P. 84980",http://www.rayonsonora.gob.mx/,623,232-08-67
Sonora,Rosario,26,51,26051,KARINA  ,VALENZUELA,MENDÍVIL,M,COAL.,PRI-PNA-PVEM,PUGHYE,16/09/18,15/09/21,"PALACIO MUNICIPAL CALLE OBREGON E/CAMPANA Y NO REELLECCION, ROSARIO TESOPACO, SON. C.P. 85700",http://,647,428 06 53
Sonora,Sahuaripa,26,52,26052,DELIA BERENICE  ,PORCHAS,GARCÍA,M,COAL.,PRI-PNA-PVEM,PUGHYE,16/09/18,15/09/21,"PRESIDENCIA MUNICIPAL HIDALGO Y AV. RAFAEL MENESES, SAHUARIPA, SON. C.P. 85600",http://,634,343 02 18
Sonora,San Felipe de Jesús,26,53,26053,DELFINA  ,LILLIÁN,OCHOA,M,COAL.,PAN-PRD,COALICION ,16/09/18,15/09/21,"PALACIO MUNICIPAL AV. LIBERTAD # 3, SAN FELIPE DE JESUS, SON. C.P. 84960",http://,623,233-02-41
Sonora,San Javier,26,54,26054,CÉSAR  ,RUELAS,LEYVA,H,COAL.,PRI-PNA-PVEM,PUGHYE,16/09/18,15/09/21,"CALLE DR. GREGORIO DOMICILIO CONOCIDO, SAN JAVIER, SON. C.P. 85620",http://,,212 02 27 ext 104
Sonora,San Luis Río Colorado,26,55,26055,SANTOS  ,GONZÁLEZ,YESCAS,H,COAL.,MORENA-PT-PES,JUNTOS HAREMOS HISTORIA,16/09/18,15/09/21,"PALACIO MUNICIPAL AV. JUAREZ Y CALLE CUARTA, SAN LUIS RIO COLORADO, SON. C.P. 83449",http://www.sanluisrc.gob.mx/sanluis/,653,"536-66-00, 536-66-04"
Sonora,San Miguel de Horcasitas,26,56,26056,JOAQUÍN  ,MUNGUÍA,CORONADO,H,COAL.,PRI-PNA-PVEM,PUGHYE,16/09/18,15/09/21,"PALACIO MUNICIPAL REFORMA # 28 ESQ. MINA CENTRO SAN MIGUEL DE HORCASITAS, SON. CP. 83360",http://,662,623 212 8254
Sonora,San Pedro de la Cueva,26,57,26057,EDNA YAHVE  ,RUBAL,ENCINAS,M,COAL.,PRI-PNA-PVEM,PUGHYE,16/09/18,15/09/21,"PALACIO MUNICIPAL DOMICILIO CONOCIDO, SAN PEDRO DE LA CUEVA, SON. CP. 84700",http://www.sanpedrodelacueva.gob.mx/,623,232-13-47
Sonora,Santa Ana,26,58,26058,JAVIER FRANCISCO  ,MORENO,DÁVILA,H,COAL.,PRI-PNA-PVEM,PUGHYE,16/09/18,15/09/21,"PALACIO MUNICIPAL AV. SERNA Y ZARAGOZA S/N SANTA ANA, SON. CP. 84600",http://www.santaana.gob.mx/,641,324-15-80 EXT 102
Sonora,Santa Cruz,26,59,26059,IVONNE  ,LORTA,ORTEGA,M,COAL.,PRI-PNA-PVEM,PUGHYE,16/09/18,15/09/21,"PALACIO MUNICIPAL AV. LOPEZ MATEOS #5, ESQ. 5 DE FEBRERO, COL. CENTRO, SANTA CRUZ, SON. CP. 84140",http://,645,332-66-10
Sonora,Sáric,26,60,26060,RANULFO  ,LÓPEZ,PERALTA,H,COAL.,PRI-PNA-PVEM,PUGHYE,16/09/18,15/09/21,"PALACIO MUNICIPAL AV. INDEPENDENCIA # 52 SARIC, SON. CP. 83860",http://www.saric.gob.mx/,637,-
Sonora,Soyopa,26,61,26061,ALBERTO ISAAC  ,MUGICA,JAIME,H,COAL.,MORENA-PT-PES,JUNTOS HAREMOS HISTORIA,16/09/18,15/09/21,"PALACIO MUNICIPAL BENITO JUAREZ # 83, CENTRO SOYOPA, SON. CP. 85640",http://www.soyopa.gob.mx/,623,-
Sonora,Suaqui Grande,26,62,26062,GERTRUDIS  ,QUINTANA,CASTILLO,M,COAL.,PAN-PRD,COALICION ,16/09/18,15/09/21,"PALACIO MUNICIPAL DOMICILIO CONOCIDO SUAQUI GRANDE, SON. CP. 85580",http://,634,101-00-63
Sonora,Tepache,26,63,26063,CARMEN  ,FIGUEROA,VELARDE,M,COAL.,PAN-PRD,COALICION ,16/09/18,15/09/21,"PALACIO MUNICIPAL AV. MIGUEL ALEMAN E HIDALGO # 1021 LA COLMENA TEPACHE, SON. CP. 84750",http://www.tepache.gob.mx/,634,342-81-11
Sonora,Trincheras,26,64,26064,GILDARDO  ,BEJARANO,YESCAS,H,COAL.,PRI-PNA-PVEM,PUGHYE,16/09/18,15/09/21,"PALACIO MUNICIPALAV. HERMENEGILDO GALEANA Y ZARAGOZA S/N, TRINCHERAS, SON. CP. 83930",http://,641,325-60-22
Sonora,Tubutama,26,65,26065,MIRIAM  ,LÓPEZ,BADILLA,M,COAL.,PRI-PNA-PVEM,PUGHYE,16/09/18,15/09/21,"PALACIO MUNICIPAL CALLE SAN BLAS $# 5, COL. CENTRO, TUBUTAMA, SON. CP. 83800",http://www.tubutama.gob.mx/,637,373-70-00
Sonora,Ures,26,66,26066,HÉCTOR GASTON  ,RODRÍGUEZ,GALINDO,H,COAL.,PAN-PRD,COALICION ,16/09/18,15/09/21,"PALACIO MUNICIPAL AV. IGNACIO ZARAGOZA # 1 COL. NICOLAS BRAVO, CENTRO URES, SON. CP. 84900",http://www.ures.gob.mx/,623,232-00-50
Sonora,Villa Hidalgo,26,67,26067,NORA FRANCISCA,MEDINA,CAMPA,M,MAS,,Movimiento Alternativo Sonorense,28/10/18,15/09/21,"PALACIO MUNICIPAL AV. JOSE MARIA MORELOS Y NICOLAS BRAVO # 42, COL. CENTRO, VILLA HIDALGO, SON. CP. 84580",http://https,634,3-44-01-13
Sonora,Villa Pesqueira,26,68,26068,FRANCISCO ANTELMO  ,MENDOZA,NAVARRO,H,COAL.,PRI-PNA-PVEM,PUGHYE,16/09/18,15/09/21,"PALACIO MUNICIPAL DOMICILIO CONOCIDO, FRENTE A LA PLAZA, CENTRO VILLA PESQUEIRA, SON. CP. 84770",http://,623,212-00-48
Sonora,Yécora,26,69,26069,YADIRA  ,ESPINOZA,MÉNDEZ,M,COAL.,PRI-PNA-PVEM,PUGHYE,16/09/18,15/09/21,"PALACIO MUNICIPAL CALLE CAJEME ESQ. AV. JUAREZ YECORA, SON. CP. 85780",http://,623,231-92-81
Sonora,General Plutarco Elías Calles,26,70,26070,JOSÉ  ,RAMOS,ARZATE,H,MC,,MOVIMIENTO CIUDADANO,16/09/18,15/09/21,PALACIO MUNICIPAL PROFRA. PETRA SANTOS ORTIZ Y CARRETERA A PUERTO PE,http://www.sonoyta.gob.mx/,651,512-11-72
Sonora,Benito Juárez,26,71,26071,FLORA LINA,MUNGARRO,GARIBAY,M,COAL.,MORENA-PT-PES,JUNTOS HAREMOS HISTORIA,16/09/18,15/09/21,"PRESIDENCIA MUNICIPAL CALLE PLUTARCO ELIAS CALLES S/N, CENTRO, C.P. 85294, BENITO JUAREZ, SON.",http://www.benitojuarezsonora.gob.mx/,643,4-35-02-65; 4-35-21-23
Sonora,San Ignacio Río Muerto,26,72,26072,PATRICIA SULEMA  ,MAGALLANES,LUGO,M,COAL.,MORENA-PT-PES,JUNTOS HAREMOS HISTORIA,16/09/18,15/09/21,"PALACIO MUNICIPAL REFORMA FINAL ESTE S/N, COL. ARBOLEDA, SAN IGNACIO RIO MUERTO, SON. CP. 85515",http://www.sanignacioriomuerto.gob.mx/,643,43 401 79
Tabasco,Balancán,27,1,27001,SAUL,PLANCARTE ,TORRES,H,MORENA,,MORENA,05/10/18,04/10/21,"PRESIDENCIA MUNICIPAL MELCHOR OCAMPO Y NARCISO ROVIROSA S/N., BALANCAN, TAB. CP. 86930",http://www.balancan.gob.mx,934,9933964937
Tabasco,Cárdenas,27,2,27002,ARMANDO,BELTRAN,TENORIO,H,COAL.,PT-MORENA,COALICION,05/10/18,04/10/21,"CALLE ERNESTO AGUIRRE COLORADO S/N, COL. PUEBLO NUEVO CARDENAS, TAB. CP. 86500",http://www.cardenas.gob.mx,937,9371234563
Tabasco,Centla,27,3,27003,GUADALUPE,CRUZ ,IZQUIERDO,M,MORENA,,MORENA,05/10/18,04/10/21,"PRESIDENCIA MUNICIPAL CALLE JUAREZ ESQ. ALDAMA S/N CENTLA, TAB. CP. 86750",http://www.centla.gob.mx,913,9931204992
Tabasco,Centro,27,4,27004,EVARISTO,HERNANDEZ,CRUZ,H,COAL.,PT-MORENA,COALICION,05/10/18,04/10/21,"PRESIDENCIA MUNICIPAL PROLONG. PASEO TABASCO # 1401 TABASCO 2000 VILLAHERMOSA,TAB. CP. 86035",http://www.villahermosa.gob.mx,993,993: 3-17-74-16; 3-17-76-62; 3-10-32-32
Tabasco,Comalcalco,27,5,27005,LORENA,MENDEZ,DENIS,M,MORENA,,MORENA,05/10/18,04/10/21,"PRESIDENCIA MUNICIPAL PLAZA JUAREZ S/N CENTRO COMALCALCO, TAB. CP. 86300",http://www.comalcalco.gob.mx/,933,9331337980
Tabasco,Cunduacán,27,6,27006,NYDIA,NARANJO,COBIAN,M,COAL.,PT-MORENA,COALICION,05/10/18,04/10/21,PRESIDENCIA MUNICIPAL RUIZ DE LA PE,http://www.cunduacan.gob.mx,914,9932786451
Tabasco,Emiliano Zapata,27,7,27007,CARLOS ALBERTO PASCUAL,PEREZ,JASSO,H,PVEM,,PARTIDO VERDE ECOLOGISTA DE MÉXICO ,05/10/18,04/10/21,"PRESIDENCIA MUNICIPAL GREGORIO MENDEZ Y A. OBREGON S/N, E. ZAPATA, TAB. CP. 86990",http://emilianozapatatabasco.gob.mx/,934,9343430228
Tabasco,Huimanguillo,27,8,27008,JOSE DEL CARMEN,TORRUCO,JIMENEZ,H,MORENA,,MORENA,05/10/18,04/10/21,"PRESIDENCIA MUNICIPAL AV. JUAREZ S/N HUIMANGUILLO, TAB. CP. 86400",http://www.huimanguillo.gob.mx,917,3-75-02-61; 3-75-03-15
Tabasco,Jalapa,27,9,27009,MARIA ASUNCION,SILVAN,MENDEZ,M,MORENA,,MORENA,05/10/18,04/10/21,"PRESIDENCIA MUNICIPAL CALLE PINO SUAREZ ESQ. M. HIDALGO S/N, JALAPA, TAB. CP. 86850",http://www.jalapatabasco.gob.mx/,932,9321177144
Tabasco,Jalpa de Méndez,27,10,27010,JESUS,SELVAN,GARCIA,H,MORENA,,MORENA,05/10/18,04/10/21,"PRESIDENCIA MUNICIPAL PLAZA HIDALGO NUM. 1 JALPA DE MENDEZ, TAB. CP. 86200",http://www.jalpademendez.gob.mx/,914,9141252657
Tabasco,Jonuta,27,11,27011,FRANCISCO ALFONSO,FILIGRANA,CASTRO,H,COAL.,PAN-PRD-PMC,COALICION ,05/10/18,04/10/21,"PRESIDENCIA MUNICIPAL HIDALGO NO. 415 ESQ. ALVARO OBREGON JONUTA, TAB. CP. 86781",http://www.jonuta.gob.mx/,913,9131089001
Tabasco,Macuspana,27,12,27012,MAURO,WINZING,NEGRIN,H,CM,,CONSEJO MUNICIPAL ,05/09/20,04/10/21,"PRESIDENCIA MUNICIPAL PLAZA DE LA CONSTITUCION S/N MACUSPANA, TAB. CP. 86700",http://www.macuspana.gob.mx,936,9361128209
Tabasco,Nacajuca,27,13,27013,JANICIE,CONTRERAS,GARCIA,M,MORENA,,MORENA,05/10/18,04/10/21,"PRESIDENCIA MUNICIPAL PLAZA HIDALGO S/N NACAJUCA, TAB. CP. 86220",http://www.nacajuca.gob.mx/,914,9933110459
Tabasco,Paraíso,27,14,27014,ANTONIO,ALEJANDRO,ALMEIDA,H,MORENA,,MORENA,05/10/18,04/10/21,"PRESIDENCIA MUNICIPAL COMONFORT Y MELCHOR OCAMPO, PARAISO, TAB. CP. 86600",http://paraiso.gob.mx/,933,9931059311
Tabasco,Tacotalpa,27,15,27015,TOMIRIS,DOMINGUEZ,PEREZ,M,MORENA,,MORENA,05/10/18,04/10/21,"PRESIDENCIA MUNICIPAL PLAZA BENITO JUAREZ # 4 TACOTALPA, TAB. CP. 86870",http://tacotalpa.gob.mx/pot/,932,9321191209
Tabasco,Teapa,27,16,27016,TEY,MOLLINEDO,CANO,M,COAL.,PT-MORENA,COALICION,05/10/18,04/10/21,"PRESIDENCIA MUNICIPAL PLAZA INDEPENDENCIA S/N CENTRO, TEAPA, TAB. CP. 86800",http://www.teapa.gob.mx,932,9321100108
Tabasco,Tenosique,27,17,27017,RAUL GUSTAVO,GUTIERREZ,CORTES,H,MORENA,,MORENA,05/10/18,04/10/21,"PRESIDENCIA MUNICIPAL CALLE 21 X 26, ZONA CENTRO TENOSIQUE, TAB. CP. 86900",http://www.tenosique.gob.mx,934,9341077967
Tamaulipas,Abasolo,28,1,28001,YESIKA YANET, SELVERA,GARZA,M,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL CALLE ADOLFO LOPEZ MATEOS S/N ABASOLO, TAMPS. CP. 87760",http://www.abasolo.gob.mx/,835,(835) 335 5029
Tamaulipas,Aldama,28,2,28002,JORGE LUIS,GONZÁLEZ,ROSALEZ,H,COAL.,PAN-PRD-PMC,COALICION ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL LIBERTAD E INDEPENDENCIA # 101 ALDAMA, TAMPS. CP. 89670",http://www.aldama.gob.mx,836,(836) 274 0195       (836) 274 1579
Tamaulipas,Altamira,28,3,28003,ALMA LAURA,AMPARÁN,,M,COAL.,PAN-PRD-PMC,COALICION ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL QUINTERO ENTRE MORELOS E HIDALGO # 101, ALTAMIRA, TAMPS CP. 89600",http://altamira.gob.mx/gobierno-2018-2021.html,833,4-54-63-00; 2-60-65-00 EXTS. 103 Y 110
Tamaulipas,Antiguo Morelos,28,4,28004,EVANGELINA, ÁVILA,CABRIALES,M,COAL.,PAN-PRD-PMC,COALICION ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL CALLE JUAREZ E HIDALGO # 100 ANTIGUO MORELOS, TAMPS. CP. 89960",http://,831,(831) 237 0181    (831) 237 0182
Tamaulipas,Burgos,28,5,28005,JORGE ELEAZAR,GALVÁN,GARCÍA,H,PAN,,PARTIDO ACCIÓN NACIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL CALLE HIDALGO S/N BURGOS, TAMPS. CP. 88890",http://,841,(841) 844 4017    (841) 844 4043    (841) 852 2376
Tamaulipas,Bustamante,28,6,28006,MARICELA,RODRÍGUEZ,GONZÁLEZ,M,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL ZARAGOZA # 28, CENTRO BUSTAMANTE, TAMPS. CP. 87960",http://,832,(832) 235 5238         (832) 235 5426
Tamaulipas,Camargo,28,7,28007,LETICIA,PEÑA,VILLARREAL,M,COAL.,PAN-PRD-PMC,COALICION ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL CALLE ITURBIDE S/N CAMARGO, TAMPS. CP. 88440",http://,891,(891) 974 0044    (891)974 1301    (891) 974 1300
Tamaulipas,Casas,28,8,28008,JANET ELENA,BARRÓN,PERALES,M,PAN,,PARTIDO ACCIÓN NACIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL EJE LOS ALGODONES S/N, CENTRO VILLA CASAS, TAMPS. CP. 87250",http://,835,(835) 324 1505     (835) 324 1527     (835) 324 1526
Tamaulipas,Ciudad Madero,28,9,28009,ADRIÁN,OSEGUERA,KERNIÓN,H,COAL.,MORENA-PT-PES,JUNTOS HAREMOS HISTORIA,01/10/18,30/09/21,PRESIDENCIA MUNICIPAL AV. ALVARO OBREGON 201 SUR CD. MADERO TAMPS. CP. 89400,http://www.ciudadmadero.gob.mx,833,(833)  357 05 10     (833) 357 05 11   (833) 357 05 12
Tamaulipas,Cruillas,28,10,28010,OLGA LIDIA,HERNÁNDEZ,BARRIENTOS,M,COAL.,MORENA-PT-PES,JUNTOS HAREMOS HISTORIA,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO CRUILLAS, TAMPS. CP. 87640",http://,841,(841) 852 1345
Tamaulipas,Gómez Farías,28,11,28011,FRANCISCO JAVIER,LÓPEZ,REYES,H,PAN,,PARTIDO ACCIÓN NACIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL EJE 5 DE MAYO S/N, CENTRO GOMEZ FARIAS, TAMPS. CP. 89780",http://,832,(832) 236 2215    (832) 236 2216
Tamaulipas,González,28,12,28012,GUILLERMO,VERLAGE,BERRY,H,PAN,,PARTIDO ACCIÓN NACIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL FRANCISCO I. MADERO S/N, CENTRO, GONZALEZ, TAMPS. CP. 89700",http://www.gonzalez.gob.mx,836,(836) 273 0087   (836) 273 0629     (836)273 0748
Tamaulipas,Güémez,28,13,28013,LUIS LAURO,REYES,RODRÍGUEZ,H,COAL.,MORENA-PT-PES,JUNTOS HAREMOS HISTORIA,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL CALLE JUAREZ Y NUEVE S/N GUEMEZ, TAMPS. CP. 87230",http://,835,(835) 324 1033  (835)324 1051   (835) 324 1037
Tamaulipas,Guerrero,28,14,28014,IRACEMA ALBEZA,PEÑA,RAMÍREZ,M,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL JOSE BAEZ BENAVIDES # 608 GUERRERO, TAMPS. CP. 82700",http://,897,(897) 976 0370     (897) 976 0114
Tamaulipas,Gustavo Díaz Ordaz,28,15,28015,JOSÉ MANUEL,LÓPEZ,HERNÁNDEZ,H,COAL.,MORENA-PT-PES,JUNTOS HAREMOS HISTORIA,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL CALLE 3A. # 105, ZONA CENTRO GUSTAVO DIAZ ORDAZ, TAMPS. CP. 88400",http://,891,(891) 938 2417     (891) 938 2144        (891) 938 2960
Tamaulipas,Hidalgo,28,16,28016,REYES WENSESLADO,ZÚÑIGA,VÁZQUEZ,H,COAL.,PAN-PRD-PMC,COALICION ,01/10/18,30/09/21,PRESIDENCIA MUNICIPAL EJE GUILLERMO ZU,http://,835,(835) 337 0073  (835) 337 0151  (835) 337 0003
Tamaulipas,Jaumave,28,17,28017,CÉSAR MARTÍN,RODRÍGUEZ,GARCÍA,H,PAN,,PARTIDO ACCIÓN NACIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL HIDALGO # 23, ZONA CENTRO JAUMAVE, TAMPS. CP. 87930",http://,832,(832) 336 0119   (832) 336 0120   (832) 336 1144    (832) 336 0119
Tamaulipas,Jiménez,28,18,28018,ELDA,DE LEON,RANGEL,M,PAN,,PARTIDO ACCIÓN NACIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL CARRANZA ENTRE SIERRA GORDA Y ALVARO OBREGON, JIMENEZ, TAMPS CP. 87700",http://,835,(835) 338 0071  (835) 338 0230    (835) 338 0021
Tamaulipas,Llera,28,19,28019,HECTOR MANUEL,DE LA TORRE,VALENZUELA,H,C.I.,,CANDIDATURA INDEPENDIENTE,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL SERVANDO CANALES S/N LLERA, TAMPS. CP. 87200",http://www.llera.gob.mx/,832,(832) 323 0015 (832) 323 0157
Tamaulipas,Mainero,28,20,28020,SIABEL,MARTINEZ,GONZÁLEZ,M,COAL.,PAN-PRD-PMC,COALICION ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL EJE SAN LUIS HIDALGO MAINERO, TAMPS. CP. 87348",http://,835,(835) 325 1027    (835) 325 1158   (835) 325 1000
Tamaulipas,El Mante,28,21,28021,JOSÉ MATEO,VÁZQUEZ,ONTIVEROS,H,PAN,,PARTIDO ACCIÓN NACIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL AV. JUAREZ E HIDALGO S/N EL MANTE, TAMPS. CP. 89800",http://www.elmante.gob.mx,831,(831) 232 8136  (831) 232 2924     (831) 234 1078
Tamaulipas,Matamoros,28,22,28022,MARIO ALBERTO,LOPEZ,HERNANDEZ,H,COAL.,MORENA-PT-PES,JUNTOS HAREMOS HISTORIA,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL SEXTA MORELOS Y GONZALEZ MATAMOROS, TAMPS. CP. 87300",http://www.matamoros.gob.mx/,868,(868) 810 8000  (868) 810 8048  (868) 812 3481    (868) 812 3027
Tamaulipas,Méndez,28,23,28023,MA. RAMONA,MORÚA,PULIDO,M,PAN,,PARTIDO ACCIÓN NACIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL CALLE ABASOLO Y JUAREZ S/N MENDEZ, TAMPS. CP. 88880",http://,841,(841) 844 4631   (841) 844 4737
Tamaulipas,Mier,28,24,28024,ROBERTO GUSTAVO,GONZALEZ,HINOJOSA,H,PAN,,PARTIDO ACCIÓN NACIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL CALLE HIDALGO # 502 SUR MIER, TAMPS. CP. 88390",http://,897,(897) 973 0071  (897) 973 0070
Tamaulipas,Miguel Alemán,28,25,28025,SERVANDO,LÓPEZ,MORENO,H,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL AV. FRANCISCO I. MADERO # 150 MIGUEL ALEMAN, TAMPS. CP. 88300",http://,897,(897) 972 0935   (897) 972 0148   (897) 972 0877
Tamaulipas,Miquihuana,28,26,28026,MA. ANSELMA,DE LEON,CRUZ,M,PAN,,PARTIDO ACCIÓN NACIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL CALLE OBREGON S/N MIQUIHUANA, 0TAMPS. CP. 87950",http://,832,(832) 323 2099     (832) 323 2067   (832)316 3501
