Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x )
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37426,38813,2018-09-12 19:02:59 CDT,2018-09-12,19:02:59,Native Video,35,10,2,19,4,0,0,0,0,0,owned,Yes,445,1198,0,00:01:30,https://www.facebook.com/209049169126761/posts/277917176392307,"Para la Xll Administración encabezada por el alcalde Arturo De la Rosa la cultura y las artes son parte importante del desarrollo de nuestro municipio, estos son los resultados de 3 años de trabajo. #AyuntamientoDelosCabos",https://www.facebook.com/ayuntamientodeloscabos/videos/277917176392307/,,,,,,,,-1.54
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37426,38806,2018-09-12 14:00:01 CDT,2018-09-12,14:00:01,Native Video,52,19,1,29,3,0,0,0,0,0,owned,Yes,706,2646,0,00:01:33,https://www.facebook.com/209049169126761/posts/316499348899192,"Para la Xll Administración encabezada por el alcalde Arturo De la Rosa los deportistas siempre han sido una prioridad, Ahora ya no tienen la necesidad de botear para poder lograr sus sueños. #AyuntamientoDelosCabos",https://www.facebook.com/ayuntamientodeloscabos/videos/316499348899192/,,,Deporte.,,,,,-1.04
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37414,38780,2018-09-11 15:40:28 CDT,2018-09-11,15:40:28,Native Video,5,2,0,2,1,0,0,0,0,0,owned,Yes,1695,1712,0,00:00:23,https://www.facebook.com/209049169126761/posts/1799289003503526,,https://www.facebook.com/ayuntamientodeloscabos/videos/1799289003503526/,,,,,,,,-10.8
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37414,38780,2018-09-11 14:30:37 CDT,2018-09-11,14:30:37,Native Video,55,23,0,30,2,0,0,0,0,0,owned,Yes,492,1641,0,00:02:01,https://www.facebook.com/209049169126761/posts/1166803990136319,"La seguridad es una tarea permanente, en la que no podemos dar un paso atrás, esta visión del alcalde Arturo De la Rosa, ha contribuido en sentar las bases para tener un mejor lugar donde puedan vivir nuestras familias. #LasCosasBuenasSeQuedanParaSiempre",https://www.facebook.com/ayuntamientodeloscabos/videos/1166803990136319/,,,,,,,,1.02
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37405,38769,2018-09-10 14:00:04 CDT,2018-09-10,14:00:04,Photo,47,17,10,11,3,0,6,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2079337262097933,"Gracias a la visón del alcalde Arturo De la Rosa, en el tema de seguridad se implementaron acciones como el programa “Whatsappeando por tu Seguridad”, logrando que al día de hoy, Los Cabos sea un modelo nacional, reconocido como uno de los municipios más seguros de todo México. #AyuntamientoDeLosCabos",https://www.facebook.com/ayuntamientodeloscabos/photos/a.361094070588936/2079336042098055/?type=3,,,,,,,,-1.49
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37387,38751,2018-09-08 14:00:27 CDT,2018-09-08,14:00:27,Photo,16,5,0,11,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2076917042339955,El Instituto de las Mujeres del Municipio de Los Cabos dio por iniciado el foro: “Diagnóstico y Avance de la Igualdad Sustantiva en Los Cabos” donde participaron más de 60 enlaces de género. #AyuntamientoDeLosCabos,https://www.facebook.com/ayuntamientodeloscabos/photos/a.361094070588936/2076917015673291/?type=3,,,,,,,,-4.38
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37374,38751,2018-09-07 23:53:05 CDT,2018-09-07,23:53:05,Photo,105,41,1,46,12,0,5,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2076148615750131,"Tras señalar que han sido 3 años de importantes logros y esfuerzos, el presidente municipal de Los Cabos Arturo De la Rosa, rindió su tercer y último informe de gobierno. #LasCosasBuenasSeQuedanParaSiempre",https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/2076148582416801/?type=3,,,,,,,,1.5
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37374,38751,2018-09-07 20:21:07 CDT,2018-09-07,20:21:07,Live Video Complete,186,45,43,85,8,1,2,1,1,0,owned,Yes,2213,7663,0,01:56:37,https://www.facebook.com/209049169126761/posts/2149906141942901,EN VIVO 3er Informe de Gobierno del Presidente Municipal de Los Cabos Arturo De la Rosa,https://www.facebook.com/ayuntamientodeloscabos/videos/2149906141942901/,,,,,,,,1.69
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37374,38740,2018-09-07 18:18:36 CDT,2018-09-07,18:18:36,Live Video Complete,23,15,1,6,0,0,0,0,1,0,owned,Yes,526,893,0,00:01:32,https://www.facebook.com/209049169126761/posts/233430084003108,3er de Gobierno En un momento Transmision en vivo,https://www.facebook.com/ayuntamientodeloscabos/videos/233430084003108/,,,,,,,,-4.78
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37374,38740,2018-09-07 14:16:30 CDT,2018-09-07,14:16:30,Native Video,50,17,16,15,2,0,0,0,0,0,owned,Yes,687,1302,0,00:00:30,https://www.facebook.com/209049169126761/posts/319869598746898,"Gracias a la visión del alcalde Arturo De la Rosa, nuestro Municipio se ha consolidado como un destino intencional, con más de 3 millones de turistas visitando nuestras playas, y con la certificación Blue Flag de 19 playas en los últimos 2 años, Los Cabos está a la vanguardia. #AyuntamientoDeLosCabos",https://www.facebook.com/ayuntamientodeloscabos/videos/319869598746898/,,,,,,,,-1.08
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37374,38740,2018-09-07 10:44:12 CDT,2018-09-07,10:44:12,Photo,102,47,6,40,0,8,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2075509509147375,"El Gobierno de Los Cabos a través del Sistema Municipal de Protección Civil informa el potencial de Tormentas en las próximas tres horas, se prevén tormentas de corta duración en Los Cabos, así como la probabilidad de trombas marinas en las costas de Baja California Sur, por lo que se recomienda extremar precauciones. #AyuntamientoDeLosCabos",https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/2075509489147377/?type=3,,,,,,,,1.46
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37359,38722,2018-09-06 14:00:04 CDT,2018-09-06,14:00:04,Photo,21,13,0,7,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2074440105920982,"El Sistema Municipal DIF Los Cabos, mencionó que el H. XII Ayuntamiento de Los Cabos por conducto del alcalde Arturo De la Rosa, gestionó ante la federación, los recursos para la Casa Hogar “Una luz en mi vida”, en San José del Cabo por el orden de los 9 millones 890 mil pesos. #AyuntamientoDeLosCabos.",https://www.facebook.com/ayuntamientodeloscabos/photos/a.361094070588936/2074439125921080/?type=3,,,,,,,,-3.33
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37292,38709,2018-09-05 13:46:18 CDT,2018-09-05,13:46:18,Photo,517,139,48,303,0,24,0,3,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2073236636041329,"El Gobierno de Los Cabos a través del Sistema Municipal de Protección Civil informa la presencia de una zona de inestabilidad localizada frente la costa Norte del Estado de Guerrero con 20% de posibilidad de convertirse en ciclón tropical durante las próximas 48 horas, desplazándose a 10 kilómetros por hora con vientos máximos sostenidos de 15 a 20 kilómetros por hora y olas de 4 a 7 metros de altura. Se prevé que este sistema presente un desplazamiento al Oeste-Noroeste hacia la región Sur de las Islas Revillagigedo, por lo que se mantiene permanente vigilancia. Así mismo, se espera que en el transcurso del próximo 7 de septiembre, se presente el fenómeno conocido como ""Mar de Fondo"" con olas en dirección del Suroeste al Noreste, una altura de 6 a 8 metros y un periodo de 16 a 17 segundos sobre la costa Sur-Occidental de la península de Baja California Sur, por lo que se recomienda extremar precauciones. #AyuntamientoDeLosCabos",https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/2073236602707999/?type=3,,,,,,,,7.39
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37292,38709,2018-09-05 13:17:56 CDT,2018-09-05,13:17:56,Live Video Complete,33,14,4,15,0,0,0,0,0,0,owned,Yes,833,1987,0,00:09:12,https://www.facebook.com/209049169126761/posts/678367209204529,Ayuntamiento de Los Cabos 3er Informe,https://www.facebook.com/ayuntamientodeloscabos/videos/678367209204529/,,,,,,,,-3.33
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37292,38709,2018-09-05 13:00:26 CDT,2018-09-05,13:00:26,Photo,42,17,0,23,2,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2073198452711814,La Xll Administración felicita a la mujer indígena en su día ¡Like y comparte! #AyuntamientoDeLosCabos,https://www.facebook.com/ayuntamientodeloscabos/photos/a.361094070588936/2073194282712231/?type=3,,,,,,,,-1.67
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37285,38646,2018-09-04 14:07:24 CDT,2018-09-04,14:07:24,Native Video,39,11,0,25,2,0,1,0,0,0,owned,Yes,450,1054,0,00:00:30,https://www.facebook.com/209049169126761/posts/2105420766385623,"La seguridad es una tarea permanente, en la que no podemos dar un paso atrás, esta visión del alcalde Arturo De la Rosa, ha contribuido en sentar las bases para tener un mejor lugar donde puedan vivir nuestras familias. #LasCosasBuenasSeQuedanParaSiempre",https://www.facebook.com/ayuntamientodeloscabos/videos/2105420766385623/,,,Seguridad Publica.,,,,,-1.38
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37286,38642,2018-09-03 14:00:01 CDT,2018-09-03,14:00:01,Photo,26,14,0,10,2,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2070909349607391,"La Dirección municipal de Obras Públicas y Asentamientos Humanos, dio a conocer que entre la inversión millonaria que ha realizado la XII Administración, destaca la infraestructura cultural, tal como la remodelación del Teatro Miguel Lomelí Ceseña y la Casa de la Cultura Alfredo Green González, donde se aplicaron alrededor de 38 mdp.",https://www.facebook.com/ayuntamientodeloscabos/photos/a.361094070588936/2070905386274454/?type=3,,,,,,,,-2.69
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37284,38642,2018-09-02 19:19:35 CDT,2018-09-02,19:19:35,Photo,43,19,2,22,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2070029793028680,"La XII administración Municipal a través de la de la dirección de Protección Civil informa que debido a las lluvias registradas este domingo en algunas zonas del municipio se están registrando algunas corridas de arroyo o afluentes pluviales que obligan a la autoridad a solicitar a los conductores que manejen con precaución, se le recomienda a la ciudadanía en general evitar cruzar Los Arroyos y sobre todo manejar con precaución. #AyuntamientoDeLosCabos",https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/2070029719695354/?type=3,,,,,,,,-1.63
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37284,38642,2018-09-02 14:35:02 CDT,2018-09-02,14:35:02,Native Video,56,22,1,31,2,0,0,0,0,0,owned,Yes,727,2251,0,00:00:30,https://www.facebook.com/209049169126761/posts/1886223394799411,"Nuestro municipio tiene un nuevo rostro gracias al trabajo de Servicios Públicos y a la visión del alcalde Arturo De la Rosa. Los Gobiernos Municipales solo duran 3 años, pero las cosas buenas, se quedan para siempre. #LasCosasBuenasSeQuedanParaSiempre",https://www.facebook.com/ayuntamientodeloscabos/videos/1886223394799411/,,,,,,,,1.04
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37277,38640,2018-09-01 14:00:48 CDT,2018-09-01,14:00:48,Photo,16,6,0,6,3,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2068431066521886,"12 instituciones educativas del Municipio de Los Cabos, recibieron la certificación internacional “Eco-Schools"" de la Fundación para la Educación Ambiental en México, siendo la entidad número uno con más planteles con este reconocimiento. #AyuntamientoDeLosCabos",https://www.facebook.com/ayuntamientodeloscabos/photos/a.361094070588936/2068431039855222/?type=3,,,,,,,,-4.38
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37277,38640,2018-09-01 08:46:26 CDT,2018-09-01,08:46:26,Photo,52,20,3,28,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2068147923216867,La Xll Administración invita ¡Like y comparte para que todos se enteren! #AyuntamientoDeLosCabos,https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/2068146906550302/?type=3,,,,,,,,-1.35
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37274,38633,2018-08-31 17:54:13 CDT,2018-08-31,17:54:13,Photo,45,20,0,25,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2067429216622071,"La Dirección General de Seguridad Pública, Policía Preventiva y Tránsito Municipal, informa que, en el Municipio de Los Cabos, no se tienen reportes sobre secuestro o intento de robo de menores de edad, como se difundió en algunas redes sociales. La información oficial girada a esta Dirección General de Seguridad Pública, refiere una situación en la que la denunciante, supone que personas a bordo de un vehículo, pretendían robarle a una menor de edad, esto sin que haya existido interacción entre la denunciante y los pasajeros del vehículo. Sin embargo, es compromiso de nuestra corporación el estar atentos para garantizar la seguridad de nuestros hijos, manteniendo vigilancia y patrullajes principalmente en horarios de entrada y salida de las escuelas, invitando a la ciudadanía a comunicarse con las autoridades a través del 9-1-1 en C2 y C4, ya sea tanto para reportar alguna situación, como para corroborar o descartar información generada en redes sociales. Por este medio La DGSPPPYTM, hace un llamado a la población a ser cuidadosos y responsables de la información que se recibe y se difunde a través de las redes sociales, para evitar generar inseguridad social, derivado de un fenómeno de desinformación que está ocurriendo a nivel nacional. #AyuntamientoDeLosCabos",https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/2067429179955408/?type=3,,,,,,,,-1.56
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37274,38633,2018-08-31 14:02:28 CDT,2018-08-31,14:02:28,Photo,21,8,0,10,3,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2067221019976224,"A pocos días de concluir la XII Administración de Los Cabos, encabezada por Arturo De la Rosa, el Instituto de la Cultura y las Artes del Municipio Los Cabos, logró promover 8 programas permanentes con los que ha impactado de manera favorable a más de 84 mil ciudadanos. #AyuntamientoDeLosCabos",https://www.facebook.com/ayuntamientodeloscabos/photos/a.361094070588936/2067211593310500/?type=3,,,,,,,,-3.33
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37274,38633,2018-08-31 09:00:25 CDT,2018-08-31,09:00:25,Native Video,35,12,0,22,1,0,0,0,0,0,owned,Yes,722,2191,0,00:00:30,https://www.facebook.com/209049169126761/posts/540538513038327,"Para la Xll Administración encabezada por el alcalde Arturo De la Rosa los deportistas siempre han sido una prioridad, Ahora ya no tienen la necesidad de botear para poder lograr sus sueños. #AyuntamientoDelosCabos",https://www.facebook.com/ayuntamientodeloscabos/videos/540538513038327/,,,,,,,,-1.54
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37276,38629,2018-08-30 13:54:56 CDT,2018-08-30,13:54:56,Photo,8,6,0,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2065999003431759,"La Dirección Municipal de Catastro ha brindado atención a mas de 196 mil trámites vinculados con la propiedad; notificaciones, subdivisiones, manifestación de compra-venta, régimen de propiedad en condominios, manifestación de construcción, deslindes catastrales y avalúos. #AyuntamientoDeLosCabos",https://www.facebook.com/ayuntamientodeloscabos/photos/a.361094070588936/2065998776765115/?type=3,,,,,,,,-8.75
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37267,38631,2018-08-29 14:00:55 CDT,2018-08-29,14:00:55,Photo,75,25,14,30,4,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2064842450214081,"Los Cabos cuenta con el primer Centro de Inclusión y Desarrollo para Personas con Discapacidad del estado y del país, gracias a las acciones del gobierno que preside Arturo De la Rosa a 3 años de Administración. #AyuntamientoDeLosCabos",https://www.facebook.com/ayuntamientodeloscabos/photos/a.361094070588936/2064842413547418/?type=3,,,,,,,,1.07
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37264,38631,2018-08-28 19:00:02 CDT,2018-08-28,19:00:02,Photo,16,8,0,8,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2063513977013595,La Xll Administración Invita ¡Like y comparte para que todos se enteren! #AyuntamientoDeLosCabos,https://www.facebook.com/ayuntamientodeloscabos/photos/a.361094070588936/2063513037013689/?type=3,,,,,,,,-4.38
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37264,38621,2018-08-28 13:35:34 CDT,2018-08-28,13:35:34,Photo,45,23,2,19,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2063615950336731,"Con motivo a los festejos por el Día del Adulto Mayor, la presidenta del Sistema DIF Los Cabos Vianey Núñez de De La Rosa hoy visitó las delegaciones de Miraflores, Santiago y La Ribera donde consintió a los abuelitos. #AyuntamientoDeLosCabos",https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/2063615920336734/?type=3,,,,,,,,-1.56
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37264,38621,2018-08-28 09:45:50 CDT,2018-08-28,09:45:50,Photo,45,18,3,23,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2063399187025074,Feliz día a todos los adultos mayores de nuestro municipio ¡Like y comparte si estás orgulloso de tus abuelitos! 👵🏻🧓🏻👴🏻 #AyuntamientoDeLosCabos,https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/2063399140358412/?type=3,,,,,,,,-1.56
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37261,38619,2018-08-27 15:02:34 CDT,2018-08-27,15:02:34,Native Video,29,8,0,20,1,0,0,0,0,0,owned,Yes,829,1812,0,00:00:20,https://www.facebook.com/209049169126761/posts/2119810258285757,,https://www.facebook.com/ayuntamientodeloscabos/videos/2119810258285757/,,,,,,,,-1.86
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37261,38619,2018-08-27 14:00:16 CDT,2018-08-27,14:00:16,Photo,54,26,0,24,4,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2062428383788821,La Xll Administración invita ¡Like y comparte para que todos se enteren! #LasCosasBuenasSeQuedanParaSiempre,https://www.facebook.com/ayuntamientodeloscabos/photos/a.361094070588936/2062428323788827/?type=3,,,,,,,,-1.3
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37258,38616,2018-08-26 14:00:50 CDT,2018-08-26,14:00:50,Photo,19,15,0,4,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2061169907248002,"Con el objetivo de concientizar y tener las playas más limpias en nuestro municipio, ZOFEMAT a través del departamento de Educación Ambiental, realizó un recorrido por la bahía de Cabo San Lucas dando a conocer por medio de tablas y trípticos informativos como cuidar estos espacios naturales. #AyuntamientoDeLosCabos",https://www.facebook.com/ayuntamientodeloscabos/photos/a.361094070588936/2061169890581337/?type=3,,,,,,,,-3.68
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37260,38615,2018-08-25 14:00:42 CDT,2018-08-25,14:00:42,Photo,37,22,2,11,2,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2059930897371903,"A 3 años de iniciada la XII Administración Municipal que encabeza Arturo De la Rosa, la Dirección General de Obras Públicas en coordinación con el FOIS, han invertido de manera bipartita un total de 42.76 millones de pesos en Los Cabos. #AyuntamientoDeLosCabos",https://www.facebook.com/ayuntamientodeloscabos/photos/a.361094070588936/2059930867371906/?type=3,,,,,,,,-1.89
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37253,38617,2018-08-24 14:00:23 CDT,2018-08-24,14:00:23,Photo,38,21,0,15,2,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2058422487522744,"En estos 3 años de gobierno ZOFEMAT logró la certificación de 19 playas con Galardón Blue Flag; otorgó la seguridad social a 176 trabajadores; la delimitación de la Zona Federal en su primera etapa, así como el dotar de vehículos utilitarios y maquinaria al personal para el desarrollo de sus actividades. #AyuntamientoDeLosCabos",https://www.facebook.com/ayuntamientodeloscabos/photos/a.361094070588936/2058422444189415/?type=3,,,,,,,,-1.84
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37250,38610,2018-08-23 14:00:05 CDT,2018-08-23,14:00:05,Photo,24,15,3,6,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2056713791026947,"El Instituto De La Juventud llevó a cabo el tercer Congreso Juventud Los Cabos 2018 ""Construye tus Sueños"", con la participación de más de 200 jóvenes estudiantes de diferentes instituciones educativas de la entidad. #AyuntamientoDeLosCabos",https://www.facebook.com/ayuntamientodeloscabos/photos/a.361094070588936/2056713767693616/?type=3,,,,,,,,-2.92
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37249,38610,2018-08-22 20:00:09 CDT,2018-08-22,20:00:09,Photo,33,17,2,14,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2055394974492162,"El H. Ayuntamiento de Los Cabos a través de la Dirección Municipal de Salud dieron arranque a la Segunda Jornada Nacional de Lucha contra el Dengue, Zika y Chikungunya, bajo el lema #PormiSaludymiEscuela. #AyuntamientoDeLosCabos",https://www.facebook.com/ayuntamientodeloscabos/photos/a.361094070588936/2055394934492166/?type=3,,,,,,,,-2.12
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37249,38606,2018-08-22 14:00:31 CDT,2018-08-22,14:00:31,Photo,30,17,0,13,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2054903637874629,"Unos de los grandes logros del gobierno que encabeza el alcalde, Arturo De la Rosa, a través del Instituto del Deporte, es el Programa de Becas Deportivas becando a 83 atletas cabeños con un total de 1 millón, 228 mil pesos. #AyutamientoDeLosCabos",https://www.facebook.com/ayuntamientodeloscabos/photos/a.361094070588936/2054903611207965/?type=3,,,,,,,,-2.33
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37249,38606,2018-08-22 08:41:28 CDT,2018-08-22,08:41:28,Photo,66,18,2,43,2,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2054571311241195,"La Xll Administración reconoce la valiente labor de todos los bomberos de nuestro municipio, felicidades en su día ¡Like y comparte si estás orgulloso de nuestros bomberos! #AyuntamientoDeLosCabos",https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/2054567224574937/?type=3,,,,,,,,-1.06
